127.0.0.1 - - [02/Jun/2016:19:48:15 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1113
127.0.0.1 - - [02/Jun/2016:19:48:15 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 500 793
127.0.0.1 - - [02/Jun/2016:19:48:15 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:15 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 1472
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:20 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21131
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:20 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [02/Jun/2016:19:48:20 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 4538
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:20 -0300] "GET /juddi-gui/ajax/servicesearch.jsp?keyword=%25&offset=%5Bobject%20HTMLSpanElement%5D&maxrecords=20&lang=&_=1464907700203 HTTP/1.1" 200 8308
127.0.0.1 - - [02/Jun/2016:19:48:24 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2932
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:24 -0300] "GET /juddi-gui/serviceEditor.jsp?id=uddi:calculadoracientifica2:service_calculadoracientifica2 HTTP/1.1" 200 44796
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:24 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [02/Jun/2016:19:48:24 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 937
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:24 -0300] "GET /juddi-gui/ajax/opInfo.jsp?id=uddi:calculadoracientifica2:service_calculadoracientifica2 HTTP/1.1" 200 436
127.0.0.1 - - [02/Jun/2016:19:48:24 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [02/Jun/2016:19:48:24 -0300] "GET /juddi-gui/ajax/tmodelsearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=undefined&_=1464907704211 HTTP/1.1" 200 1919
127.0.0.1 - - [02/Jun/2016:19:48:38 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2932
