0:0:0:0:0:0:0:1 - - [14/May/2016:14:33:58 -0300] "GET /juddi-gui/js/jquery.jeditable.js HTTP/1.1" 200 24393
0:0:0:0:0:0:0:1 - - [14/May/2016:14:33:58 -0300] "GET /juddi-gui/js/jquery-ui-1.10.2.custom.min.js HTTP/1.1" 200 30584
0:0:0:0:0:0:0:1 - - [14/May/2016:14:33:58 -0300] "GET /juddi-gui/js/main.js HTTP/1.1" 200 4134
0:0:0:0:0:0:0:1 - - [14/May/2016:14:33:58 -0300] "GET /juddi-gui/img/logo2.png HTTP/1.1" 200 5721
0:0:0:0:0:0:0:1 - - [14/May/2016:14:33:59 -0300] "GET /juddi-gui/font/fontawesome-webfont.woff?v=3.0.1 HTTP/1.1" 200 29380
0:0:0:0:0:0:0:1 - - [14/May/2016:14:33:59 -0300] "GET /juddi-gui/ico/favicon.png HTTP/1.1" 404 1001
127.0.0.1 - - [14/May/2016:14:36:17 -0300] "POST /juddiv3/services/security HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [14/May/2016:14:36:17 -0300] "POST /juddi-gui/ajax/loginpost.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [14/May/2016:14:36:17 -0300] "GET /juddi-gui/login.jsp HTTP/1.1" 200 930
127.0.0.1 - - [14/May/2016:14:37:58 -0300] "POST /juddiv3/services/security HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [14/May/2016:14:37:58 -0300] "GET /juddi-gui/logout.jsp HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [14/May/2016:14:37:58 -0300] "GET /juddi-gui/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2016:14:37:59 -0300] "GET /juddi-gui/home.jsp HTTP/1.1" 200 20657
0:0:0:0:0:0:0:1 - - [14/May/2016:14:37:59 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:38:01 -0300] "POST /juddiv3/services/security HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:01 -0300] "POST /juddi-gui/ajax/loginpost.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:01 -0300] "GET /juddi-gui/login.jsp HTTP/1.1" 200 930
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:40 -0300] "GET /juddi-gui HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:40 -0300] "GET /juddi-gui HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:40 -0300] "GET /juddi-gui/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:43 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:43 -0300] "GET /juddi-gui/home.jsp HTTP/1.1" 200 20457
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:46 -0300] "GET /juddi-gui/logout.jsp HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:46 -0300] "GET /juddi-gui/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:46 -0300] "GET /juddi-gui/home.jsp HTTP/1.1" 200 20657
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:46 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:38:50 -0300] "POST /juddiv3/services/security HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:50 -0300] "POST /juddi-gui/ajax/loginpost.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:50 -0300] "GET /juddi-gui/login.jsp HTTP/1.1" 200 930
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:53 -0300] "GET /juddi-gui/importFromWsdl.jsp HTTP/1.1" 200 39960
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:53 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:53 -0300] "GET /juddi-gui/img/bigrollergreen.gif HTTP/1.1" 200 4176
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:53 -0300] "GET /juddi-gui/js/businessChooser.js HTTP/1.1" 200 6252
127.0.0.1 - - [14/May/2016:14:38:54 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3589
0:0:0:0:0:0:0:1 - - [14/May/2016:14:38:54 -0300] "GET /juddi-gui/ajax/businesssearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=true&_=1463247533403 HTTP/1.1" 200 2241
127.0.0.1 - - [14/May/2016:14:39:24 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [14/May/2016:14:39:24 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 714
127.0.0.1 - - [14/May/2016:14:39:49 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 936
127.0.0.1 - - [14/May/2016:14:39:50 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1649
127.0.0.1 - - [14/May/2016:14:39:50 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1072
127.0.0.1 - - [14/May/2016:14:39:50 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 500 788
127.0.0.1 - - [14/May/2016:14:39:51 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 2960
0:0:0:0:0:0:0:1 - - [14/May/2016:14:39:51 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 1221
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:00 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21131
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:00 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:00 -0300] "GET /juddi-gui/js/serviceBrowse.js HTTP/1.1" 200 3590
127.0.0.1 - - [14/May/2016:14:40:01 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3421
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:01 -0300] "GET /juddi-gui/ajax/servicesearch.jsp?keyword=%25&offset=%5Bobject%20HTMLSpanElement%5D&maxrecords=20&lang=&_=1463247600782 HTTP/1.1" 200 5872
127.0.0.1 - - [14/May/2016:14:40:10 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2772
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:10 -0300] "GET /juddi-gui/serviceEditor.jsp?id=uddi:localhost:service_importationrate HTTP/1.1" 200 44517
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:10 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:10 -0300] "GET /juddi-gui/js/tmodelChooser.js HTTP/1.1" 200 3269
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:10 -0300] "GET /juddi-gui/js/businessEditor.js HTTP/1.1" 200 23962
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:10 -0300] "GET /juddi-gui/js/serviceEditor.js HTTP/1.1" 200 11207
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:10 -0300] "GET /juddi-gui/js/tmodelsearch.js HTTP/1.1" 200 4373
127.0.0.1 - - [14/May/2016:14:40:10 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 917
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:10 -0300] "GET /juddi-gui/ajax/opInfo.jsp?id=uddi:localhost:service_importationrate HTTP/1.1" 200 416
127.0.0.1 - - [14/May/2016:14:40:10 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2516
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:10 -0300] "GET /juddi-gui/ajax/tmodelsearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=undefined&_=1463247610598 HTTP/1.1" 200 2177
127.0.0.1 - - [14/May/2016:14:40:24 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2772
127.0.0.1 - - [14/May/2016:14:40:24 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 2933
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:24 -0300] "POST /juddi-gui/ajax/saveservicedetails.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:35 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21131
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:35 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:40:35 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3421
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:35 -0300] "GET /juddi-gui/ajax/servicesearch.jsp?keyword=%25&offset=%5Bobject%20HTMLSpanElement%5D&maxrecords=20&lang=&_=1463247635165 HTTP/1.1" 200 5872
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:54 -0300] "GET /juddi-gui/importFromWsdl.jsp HTTP/1.1" 200 39960
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:54 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:40:54 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3730
0:0:0:0:0:0:0:1 - - [14/May/2016:14:40:54 -0300] "GET /juddi-gui/ajax/businesssearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=true&_=1463247654181 HTTP/1.1" 200 2726
127.0.0.1 - - [14/May/2016:14:41:13 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [14/May/2016:14:41:13 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 678
127.0.0.1 - - [14/May/2016:14:41:20 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 936
127.0.0.1 - - [14/May/2016:14:41:20 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1629
127.0.0.1 - - [14/May/2016:14:41:20 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1056
127.0.0.1 - - [14/May/2016:14:41:20 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 500 788
127.0.0.1 - - [14/May/2016:14:41:21 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 2916
0:0:0:0:0:0:0:1 - - [14/May/2016:14:41:21 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 1161
0:0:0:0:0:0:0:1 - - [14/May/2016:14:41:26 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21131
0:0:0:0:0:0:0:1 - - [14/May/2016:14:41:26 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:41:26 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3413
0:0:0:0:0:0:0:1 - - [14/May/2016:14:41:26 -0300] "GET /juddi-gui/ajax/servicesearch.jsp?keyword=%25&offset=%5Bobject%20HTMLSpanElement%5D&maxrecords=20&lang=&_=1463247686157 HTTP/1.1" 200 5856
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:10 -0300] "GET /juddi-gui HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:10 -0300] "GET /juddi-gui/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:13 -0300] "GET /juddi-gui/home.jsp HTTP/1.1" 200 20457
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:13 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:15 -0300] "GET /juddi-gui/logout.jsp HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:15 -0300] "GET /juddi-gui/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:16 -0300] "GET /juddi-gui/home.jsp HTTP/1.1" 200 20657
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:16 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:47:18 -0300] "POST /juddiv3/services/security HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:18 -0300] "POST /juddi-gui/ajax/loginpost.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:18 -0300] "GET /juddi-gui/login.jsp HTTP/1.1" 200 930
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:28 -0300] "GET /juddi-gui/importFromWsdl.jsp HTTP/1.1" 200 39960
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:28 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:47:28 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3722
0:0:0:0:0:0:0:1 - - [14/May/2016:14:47:28 -0300] "GET /juddi-gui/ajax/businesssearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=true&_=1463248048132 HTTP/1.1" 200 2726
127.0.0.1 - - [14/May/2016:14:48:32 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [14/May/2016:14:48:32 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 663
127.0.0.1 - - [14/May/2016:14:49:28 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 926
127.0.0.1 - - [14/May/2016:14:49:28 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1619
127.0.0.1 - - [14/May/2016:14:49:29 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1051
127.0.0.1 - - [14/May/2016:14:49:29 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 500 793
127.0.0.1 - - [14/May/2016:14:49:29 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 2896
0:0:0:0:0:0:0:1 - - [14/May/2016:14:49:29 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 1131
0:0:0:0:0:0:0:1 - - [14/May/2016:14:49:34 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21131
0:0:0:0:0:0:0:1 - - [14/May/2016:14:49:34 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:49:34 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3589
0:0:0:0:0:0:0:1 - - [14/May/2016:14:49:34 -0300] "GET /juddi-gui/ajax/servicesearch.jsp?keyword=%25&offset=%5Bobject%20HTMLSpanElement%5D&maxrecords=20&lang=&_=1463248174134 HTTP/1.1" 200 6220
127.0.0.1 - - [14/May/2016:14:49:46 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2703
0:0:0:0:0:0:0:1 - - [14/May/2016:14:49:46 -0300] "GET /juddi-gui/serviceEditor.jsp?id=uddi:uddi:service_aliquotrate HTTP/1.1" 200 44408
0:0:0:0:0:0:0:1 - - [14/May/2016:14:49:46 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:49:46 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 908
0:0:0:0:0:0:0:1 - - [14/May/2016:14:49:46 -0300] "GET /juddi-gui/ajax/opInfo.jsp?id=uddi:uddi:service_aliquotrate HTTP/1.1" 200 407
127.0.0.1 - - [14/May/2016:14:49:46 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2518
0:0:0:0:0:0:0:1 - - [14/May/2016:14:49:46 -0300] "GET /juddi-gui/ajax/tmodelsearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=undefined&_=1463248186396 HTTP/1.1" 200 2175
127.0.0.1 - - [14/May/2016:14:50:01 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 2703
127.0.0.1 - - [14/May/2016:14:50:02 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 2860
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:02 -0300] "POST /juddi-gui/ajax/saveservicedetails.jsp HTTP/1.1" 200 118
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:22 -0300] "GET /juddi-gui/importFromWsdl.jsp HTTP/1.1" 200 39960
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:22 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:50:22 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3935
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:22 -0300] "GET /juddi-gui/ajax/businesssearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=true&_=1463248222052 HTTP/1.1" 200 2731
127.0.0.1 - - [14/May/2016:14:50:48 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:48 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 699
127.0.0.1 - - [14/May/2016:14:50:50 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 926
127.0.0.1 - - [14/May/2016:14:50:51 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1639
127.0.0.1 - - [14/May/2016:14:50:51 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1067
127.0.0.1 - - [14/May/2016:14:50:51 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 500 793
127.0.0.1 - - [14/May/2016:14:50:51 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 2940
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:51 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 1191
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:55 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21131
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:55 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:50:55 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3597
0:0:0:0:0:0:0:1 - - [14/May/2016:14:50:55 -0300] "GET /juddi-gui/ajax/servicesearch.jsp?keyword=%25&offset=%5Bobject%20HTMLSpanElement%5D&maxrecords=20&lang=&_=1463248255570 HTTP/1.1" 200 6236
0:0:0:0:0:0:0:1 - - [14/May/2016:14:51:47 -0300] "GET /juddi-gui/importFromWsdl.jsp HTTP/1.1" 200 39960
0:0:0:0:0:0:0:1 - - [14/May/2016:14:51:47 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:51:47 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3943
0:0:0:0:0:0:0:1 - - [14/May/2016:14:51:47 -0300] "GET /juddi-gui/ajax/businesssearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=true&_=1463248307515 HTTP/1.1" 200 2731
127.0.0.1 - - [14/May/2016:14:52:01 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 936
0:0:0:0:0:0:0:1 - - [14/May/2016:14:52:01 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 714
127.0.0.1 - - [14/May/2016:14:52:05 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 936
127.0.0.1 - - [14/May/2016:14:52:06 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1649
127.0.0.1 - - [14/May/2016:14:52:06 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 1072
127.0.0.1 - - [14/May/2016:14:52:06 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 500 788
127.0.0.1 - - [14/May/2016:14:52:06 -0300] "POST /juddiv3/services/publish HTTP/1.1" 200 2960
0:0:0:0:0:0:0:1 - - [14/May/2016:14:52:06 -0300] "POST /juddi-gui/ajax/importFromWsdl.jsp HTTP/1.1" 200 1221
0:0:0:0:0:0:0:1 - - [14/May/2016:14:52:13 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21131
0:0:0:0:0:0:0:1 - - [14/May/2016:14:52:13 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:52:13 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3605
0:0:0:0:0:0:0:1 - - [14/May/2016:14:52:13 -0300] "GET /juddi-gui/ajax/servicesearch.jsp?keyword=%25&offset=%5Bobject%20HTMLSpanElement%5D&maxrecords=20&lang=&_=1463248333749 HTTP/1.1" 200 6252
0:0:0:0:0:0:0:1 - - [14/May/2016:14:54:51 -0300] "GET /juddi-gui/importFromWsdl.jsp HTTP/1.1" 200 39960
0:0:0:0:0:0:0:1 - - [14/May/2016:14:54:51 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
127.0.0.1 - - [14/May/2016:14:54:51 -0300] "POST /juddiv3/services/inquiry HTTP/1.1" 200 3951
0:0:0:0:0:0:0:1 - - [14/May/2016:14:54:51 -0300] "GET /juddi-gui/ajax/businesssearch.jsp?keyword=%25&offset=0&maxrecords=10&lang=&chooser=true&_=1463248491741 HTTP/1.1" 200 2731
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/serviceBrowse.jsp HTTP/1.1" 200 21330
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/css/bootstrap.min.css HTTP/1.1" 200 105939
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/css/bootstrap-modal.css HTTP/1.1" 200 4229
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/css/bootstrap-datetimepicker.min.css HTTP/1.1" 200 6171
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/css/font-awesome.min.css HTTP/1.1" 200 15725
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/css/bootstrap-timepicker.min.css HTTP/1.1" 200 2410
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/css/ui-lightness/jquery-ui-1.10.2.custom.min.css HTTP/1.1" 200 16781
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/bootstrap.min.js HTTP/1.1" 200 28418
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/css/bootstrap-responsive.min.css HTTP/1.1" 200 16849
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/bootstrap-timepicker.min.js HTTP/1.1" 200 14280
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/bootstrap-datetimepicker.min.js HTTP/1.1" 200 29036
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/i18n.js.jsp HTTP/1.1" 200 3014
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/jquery-1.9.1.js HTTP/1.1" 200 268381
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/serviceBrowse.js HTTP/1.1" 200 3590
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/main.js HTTP/1.1" 200 4134
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/jquery.jeditable.js HTTP/1.1" 200 24393
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/jquery-ui-1.10.2.custom.min.js HTTP/1.1" 200 30584
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/bootstrap-modalmanager.js HTTP/1.1" 200 10648
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/js/bootstrap-modal.js HTTP/1.1" 200 9244
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/img/logo2.png HTTP/1.1" 200 5721
0:0:0:0:0:0:0:1 - - [14/May/2016:14:56:33 -0300] "GET /juddi-gui/img/bigrollergreen.gif HTTP/1.1" 200 4176
